OBJECTID,FacilityID,SourceID,SourceOID,FromPosition,ToPosition,FromCumul_Length,FromCumul_DriveTime,ToCumul_Length,ToCumul_DriveTime,Shape__Length
5143,11,3,2086214,0.298332949873635,1,,1.75667321933686,,1.80551205269386,129.085431129807
5144,11,3,2103512,0,0.0234842109532794,,1.30497277824216,,1.33618266052537,25.0184262816213
5145,8,3,1566891,0,1,,1.44527623815923,,1.46311323815923,23.7697626090803
5146,15,3,2182797,0,1,,1.1575411802597,,1.2474081802597,47.9641130360881
5147,6,3,306222,0.484058074765507,0.546651459138424,,1.67573447085022,,1.6828710555695,9.45000823554307
5148,13,3,204055,0,1,,2.6074469785157,,2.8518649785157,195.616915854423
5149,5,3,1192946,0.809193400897907,0.812431229925394,,1.95360969537575,,1.95497261417527,1.81255622816555
5150,11,3,2755152,1,0,,2.4399371863858,,2.5022961863858,166.055458935661
5151,11,3,2107206,0.443464185678691,0.77255233983254,,1.55716073255241,,1.66623074857177,87.5308644091935
5152,11,3,2817935,0,1,,2.45836577824216,,2.51646177824216,77.6102845274954
5153,11,3,1045639,0.59935449629232,0.574730640005398,,3.19444327510119,,3.25529241906919,48.8183498370403
5154,11,3,1366844,0.336675809961864,0.0999955142200584,,2.68854444704241,,2.77376757789224,227.748513152423
5155,11,3,1202270,0.842710765492103,0.695293881434152,,2.64838698502714,,2.81419530470639,133.060692972831
5156,3,3,2750877,0.445738501687847,0.331121698549623,,0.965221479573359,,1,46.3678019481225
5157,4,3,1995750,0.0616082198201178,1,,2,,2.141676514188,113.239520831871
5158,13,3,2360981,1,0.593359679952645,,3.87364749962588,,4.17301854308666,75.3432220489634
5159,11,3,2688197,0,0.281046828545867,,1.99135022175784,,2,23.1207802010226
5160,8,3,2477640,1,0.317957815888022,,3.73242424459396,,3.73934424459396,9.22857069400131
5161,14,3,2088273,0,1,,2.09103910664113,,2.11208710664113,16.8933298803809
5162,5,3,795286,0,1,,1.20632469262565,,1.38873769262565,241.941583357741
5163,2,3,2475847,0.216610955930353,0,,2,,2.11467080751615,152.747873098829
5164,15,3,182300,0,0.985490477710394,,0.86593944077326,,0.97709094077326,88.7359738241355
5165,1,3,847927,1,0.483392727527924,,2.74123565422052,,2.79557085731732,72.0428983092624
5166,13,3,119860,0.546901293265978,0.462683775748753,,1.1493615556042,,1.19955351169412,67.0582574816473
5167,8,3,2509622,0.521103540993006,0.600258960775044,,2,,2.02725463582851,21.8003130024985
5168,13,3,73678,0,0.569214741502805,,1.25079271291611,,1.25516371291611,11.6646942215048
5169,11,3,855093,0.142209095038244,0.325362720185647,,2.69814044338735,,2.77393783854011,202.480343956027
5170,6,3,181239,0,0.572520116965353,,1.30011834239681,,1.42001550529169,96.0582134401893
5171,14,3,2164009,0.102382927934183,0.226059180769116,,2.23715110479207,,2.41613735671483,143.091468462716
5172,2,3,170955,0.430989009311922,0.590006303948134,,2.85454793299698,,2.95736931079523,82.2814115213235
5173,3,3,1909400,1,0,,2.19285365278796,,2.48217665278796,77.1178114577014
5174,15,3,1262478,1,0.94191925056451,,1.97932691228818,,2,27.1484353087126
5175,1,3,2087135,0.591203550139862,0.684149059193017,,2,,2.18501017351701,49.4940802094433
5176,8,3,2475246,1,0.945896064964987,,1.71380223815923,,1.71622073815923,3.22628826498246
5177,11,3,2754574,1,0,,0.667926186385801,,0.764766186385801,77.5916094172684
5178,7,3,2110831,0.348294631814818,0.303779322396912,,4.17338606020582,,4.19084981672825,13.9933563605434
5179,12,3,849540,0,0.261667289143915,,3.00215316746492,,3.14866565433509,117.324095928615
5180,9,3,1187166,0.561302247907695,0.697125672601925,,1.92383470560449,,2,60.8404575324721
5181,7,3,2108292,0.924596738486568,1,,1.7636589827644,,1.80692318752622,11.5610966980382
5182,2,3,1070416,0.457810847867923,0.646181452034446,,2,,2.11916475116058,95.5136224677211
5183,12,3,849320,1,0,,2.89496012237739,,3.18592712237739,233.430530227897
5184,11,3,593929,1,0.970541555417731,,1.69586365522403,,1.69833831186116,6.61521058360301
5185,11,3,853335,0.298739691662629,0.119204358755679,,2.74136998396147,,2.8141440925493,97.3422121362083
5186,4,3,979673,0,0.383747630340747,,2.79460948990448,,2.90984928704344,153.038519906706
5187,12,3,984180,1,0.300931081689704,,3.5321269433592,,3.60422471718022,96.4948890181188
5188,11,3,2085920,0.394175408630847,0.0164007678692437,,2.58165789059724,,2.64860635688373,178.693333662602
5189,8,3,2397456,1,0.685371959865513,,1.97772024459396,,2,29.7681009677315
5190,13,3,1182670,0,1,,1.26523552563044,,1.33389052563044,91.6182412287257
5191,9,3,363814,0.363400693280843,0.344586385718146,,1.98221385671699,,2,23.7430099626102
5192,2,3,393299,0.825674939411688,0.319130471746909,,1,,1.07364548706485,97.7564129657023
5193,8,3,1202206,0,0.0562562082166084,,2.27474524459396,,2.27978574459396,4.04445031537277
5194,15,3,2107933,1,0.407926660625814,,1.22749575177718,,1.61166786669017,512.570231832765
5195,12,3,423446,1,0.498205340441484,,3.1395610491023,,3.27036085224146,104.976932186798
5196,11,3,2106423,1,0.813197877399527,,1.95776086444395,,2,56.5620828642354
5197,11,3,1812946,0,1,,3.00063548389792,,3.02070948389792,53.6967456612373
5198,2,3,1062574,0.294683297449805,0.22784349226768,,1,,1.02360781919033,18.8815309038325
5199,8,3,1804230,1,0,,2.51006165359927,,2.59330865359927,111.216621200904
5200,6,3,765839,0.448660502789744,0.948660502789742,,1.91425766818658,,1.95004266818658,43.0492658117599
5201,13,3,138095,0.883559163652074,0.784693411447486,,3.23276007055843,,3.34175837597496,87.1830192055266
5202,15,3,2920582,0.463379568308196,0.430204132460229,,1.54628148810932,,1.5542092229613,4.23297101761997
5203,5,3,491772,0.275698902989144,1,,0,,0.135035075021219,178.695727673911
5204,12,3,478438,1,0,,3.04588337366544,,3.17579937366544,173.241011568704
5205,4,3,2826943,1,0.108262633033109,,0.640208606022376,,0.681497829587677,53.6612704112959
5206,3,3,1315625,1,0.466547777080357,,3.34979924089681,,3.43521987844848,114.055826845402
5207,11,3,2086659,1,0.531468244955065,,1.87504480436162,,1.87889472979283,10.2974141870954
5208,15,3,2705428,0,0.14920030745829,,1.75100172548952,,1.84478396594734,75.0189797560044
5209,8,3,469062,1,0,,3.65944499812918,,3.88975899812918,4.86972830956497
5210,4,3,1896746,0.892016916934196,0.774708141068815,,5,,5.08924370701857,71.4977467290606
5211,2,3,1070418,1,0.965067996941305,,1.39914080751615,,1.52604580540813,101.377054067884
5212,2,3,1816597,1,0.851867704649106,,0.705990142922945,,0.770646482800817,17.2598804945905
5213,13,3,2749806,0,0.110132555753955,,1.68801669025861,,1.69237970158736,11.6568654206871
5214,11,3,2482165,0,1,,1.5417671863858,,1.7720221863858,493.202933534657
5215,10,3,2500419,1,0,,1.05404376326722,,1.11665176326722,83.5356884373773
5216,8,3,444085,1,0.631507788651364,,2.70071605414714,,2.81814125618434,92.7159577122544
5217,11,3,2103524,0,0.167212904029309,,1.33301924491199,,1.48188437862087,119.438605257637
5218,12,3,2086679,0,0.0198837384547229,,2.3354951384445,,2.33732221540363,4.89068020385083
5219,8,3,209682,0,1,,2.37234236289247,,2.41914436289247,37.4322986053034
5220,11,3,2089450,0.225339330436809,1,,4.69315258357302,,4.91947512081059,181.431328662792
5221,1,3,847921,0,1,,2.9935813072146,,3.1137583072146,159.728725511408
5222,6,3,1012598,0.47164292535832,0.680962894628227,,3.80620060690947,,3.88387338654639,62.2208823062359
5223,6,3,791473,0,1,,2.78573028491083,,2.93556328491083,200.12221538421
5224,7,3,588816,0.475330327353878,0.236697838895927,,5.05606692720542,,5.11020619575934,43.3859515728406
5225,12,3,1812947,0.979625367303514,0.783258241280773,,3.72461671802883,,3.82555275904566,133.332566126834
5226,11,3,1051589,1,0.758177762543606,,3.08425303427731,,3.18027871019335,128.421592536409
5227,11,3,1408104,0.083696035497241,0.47399367756852,,2.74672083059935,,2.88539826639898,183.842721051433
5228,1,3,300652,0,0.659751438969614,,4.63856101916399,,4.68968251916399,68.3124876813762
5229,8,3,2783476,0,1,,2.36971923815923,,2.85003423815923,639.631169390062
5230,14,3,2406530,1,0.589469461787994,,1.83196889335887,,1.86727739335887,47.116815646943
5231,14,3,2720090,1,0.236432515627519,,1.91920310664113,,2,64.8319499972459
5232,8,3,1041908,0,1,,4.77022523815924,,4.93249823815924,216.870361012472
5233,8,3,339889,0,1,,3.55718123815923,,3.64196723815923,271.755088589937
5234,14,3,1133360,0,1,,2.30378131679785,,2.66560731679785,483.861591680405
5235,3,3,2102240,0,0.784502024871878,,3.3238712408968,,3.87112024089681,438.138376255958
5236,11,3,593816,0.3036439890869,0.948222046231955,,2.82786995531125,,2.872286540073,59.3743116851109
5237,11,3,2101816,0,0.31304524368875,,2.2177549684983,,2.36677984371108,199.207899956284
5238,8,3,1994983,1,0.541421087098882,,2.24213261585535,,2.24633411585535,5.61980610510039
5239,1,3,1295921,1,0.670648460747344,,2.88584046734448,,2.89052911585728,6.25456968029023
5240,11,3,1391127,0.787089419138933,0.820399080768399,,3.11177938145655,,3.12331684895515,15.4179139986527
5241,9,3,941573,0,0.18112856827088,,1.62455802685477,,1.91702650717033,78.1082640265473
5242,11,3,2688195,1,0.217571383440245,,1.95369822175784,,2,123.809905229512
5243,7,3,1659494,0,0.547127491077724,,0.882313367792181,,0.986172938040993,137.586592631
5244,7,3,19437,0,0.14949318869894,,1.62475028062925,,1.81447627221636,253.920859740848
5245,8,3,670119,1,0.911712433851879,,2.83951123815923,,2.86385273815923,17.8315412181006
5246,2,3,401014,0.705051006878597,0.617785846740655,,1.8477141798994,,2,32.5383304626906
5247,8,3,2183498,1,0,,3.38697825802534,,3.41157925802534,19.7281587269346
5248,8,3,136463,0,0.667883959494078,,3.33781123815923,,3.4848879685313,196.655441031398
5249,11,3,1051588,0.530208969536291,0.519090237169487,,3.31718384993408,,3.31897353221458,2.39429910233614
5250,12,3,1367922,0,1,,2.88529911733798,,2.98828011733798,275.995839941467
5251,11,3,1770054,1,0.516492234530729,,2.6519836264062,,2.98668655846688,268.214962953337
5252,6,3,813289,0.388550366494152,0,,1.69019417313329,,1.79628046824755,141.356852191743
5253,1,3,1134265,0.797372273956904,0.898686136978452,,3.6154593034546,,3.68723308343496,188.79826941647
5254,8,3,137713,0.446772630875816,0.350983664238908,,3.30922918700005,,3.37177583802219,50.0973113733302
5255,14,3,909255,0,0.58285481967356,,3.46476975757501,,3.73928097198041,365.666781131782
5256,13,3,73691,1,0.526403928979146,,0.360362828947015,,0.439293770931563,105.256673762672
5257,9,3,54864,0,0.226583720864171,,1.84589112150772,,2,411.570892135221
5258,7,3,290127,1,0,,2.62560245453804,,2.65111045453804,88.6275261808288
5259,15,3,2705421,0,0.160075920612149,,1.5024457205979,,1.5131567205979,14.2968752014455
5260,8,3,2477392,1,0,,3.93465524459396,,3.99276924459396,77.472007538125
5261,8,3,1761671,0,0.308815309735504,,0.982212238159235,,1,47.0821333156029
5262,11,3,206787,0,1,,2.58607177824216,,2.62015977824216,109.519970324301
5263,15,3,1262478,0.560783674638515,0.230267777811196,,2.13566025348837,,2.2533030902574,156.845034660274
5264,13,3,227028,0.103712205937007,0.0187660733752808,,1.94752639822433,,1.98663823098586,52.190911966271
5265,12,3,1254148,0.85929739906322,0.916590270249021,,2.08624676614792,,2.11489893102794,38.3857649736809
5266,8,3,210713,0,0.495664933064272,,3.32355523815923,,3.40141973815923,103.889942727053
5267,8,3,2320382,0,1,,0.455372238159235,,0.466435238159235,29.5868672936378
5268,7,3,2490320,0,1,,1.31707282733205,,1.35914282733205,33.7630568739866
5269,11,3,559903,0,1,,1.65327877824216,,1.68954977824216,96.8419971781009
5270,4,3,447332,0.121804070396293,0.379813454529302,,0.959481690296984,,1,107.193020087273
5271,2,3,1077649,0,1,,2.34154654069569,,2.45352454069569,89.7838133547611
5272,11,3,2757984,0,0.997960490214012,,3.05935369590119,,3.11391219590119,71.9092194893289
5273,15,3,2675190,0.908143692144329,0,,0.782121533895653,,0.919500062781094,182.193274888649
5274,13,3,198903,0.441066682096134,0.516751157658611,,1,,1.02213044339237,29.5366812799173
5275,4,3,2075814,0,0.0609013745768353,,1.64280648990448,,1.66088500204624,48.2791056079722
5276,6,3,1073074,0,1,,2.20071066572374,,2.37426466572374,139.149343689089
5277,7,3,1957313,1,0.420766025875302,,1.62475028062925,,1.64852378062925,31.7822185473757
5278,13,3,1001939,0.96388717758528,0.00229734069662069,,1,,1.23734248831037,317.122043911958
5279,11,3,589312,0,1,,2.71242282796636,,2.83711682796636,166.924361766164
5280,14,3,1201142,0,0.108346615519168,,2.41239355843777,,2.65617983580622,65.1559483235876
5281,5,3,983806,0.49642712136597,0.557760870369417,,1.76456191744897,,1.81336236017856,65.0743467587552
5282,13,3,671176,0.584020525536539,0.826919378734435,,1.90246639448692,,2,130.107705946064
5283,11,3,2104034,1,0,,3.22993478757493,,3.26805478757493,49.0332579112473
5284,12,3,849329,0.860826656322535,0.696936191955566,,4.56759841425826,,4.75911343584661,153.546080651624
5285,2,3,171016,0,0.678639801294037,,2.85855257708001,,3.0354386840077,234.598301594129
5286,4,3,1318001,0.282817477637562,0.070734557548487,,0.633584378471887,,0.649839261799194,40.3026943676868
5287,8,3,1224715,0,1,,3.69164006197806,,3.78730806197806,127.497803736955
5288,12,3,2761951,0.543630419824323,0,,2.53329695877277,,2.54296270763724,25.8719954230174
5289,14,3,2676497,0.872668110447686,1,,1,,1.07502089335887,100.194867525246
5290,11,3,2373362,1,0.696357179965019,,2.08189179532701,,2.11021650850833,36.4810012779089
5291,11,3,1045639,0.439908340227112,0.574730640005398,,2.92212683226128,,3.25529241906919,267.287597293506
5292,12,3,849308,0.616012608433018,0.789902615209541,,1.44065564306724,,1.54458100561723,139.250179060087
5293,11,3,2804119,0,0.0299228830555246,,3.17027072896764,,3.20369785093492,44.6540869834838
5294,9,3,1181222,1,0.721760896396309,,1.91788443878225,,1.99111029311226,97.7574332155621
5295,15,3,2285338,0,0.0642942381407892,,3.92242570142498,,3.92594883279238,4.70068243756702
5296,7,3,2108277,0.547884990722868,0.578797504810816,,3.48239154981666,,3.5100102737035,36.9876025199591
5297,12,3,979433,1,0.000391258174502696,,2.83258270763724,,2.86835070763724,95.5221047521309
5298,7,3,1459133,1,0,,0.41337128062925,,0.48297328062925,93.0260893562944
5299,1,3,164238,1,0,,2.88172946734448,,3.50313046734448,996.15225423042
5300,13,3,141999,1,0.500665335994675,,1.19859171291611,,1.21135021291611,33.0639841782632
5301,1,3,1182706,0.656891949231551,0.33014582870354,,3.92811313837724,,4.04502486077889,155.319710649822
5302,11,3,749983,0.589276178251873,0.766026667411109,,2.90270233980642,,2.9561513342272,71.3897277034708
5303,8,3,2780340,0,1,,3.69184265359927,,3.76414465359927,96.4834926646426
5304,11,3,2798989,1,0,,2.71698262483476,,2.80739962483476,120.822169070729
5305,9,3,144028,1,0.0100593227595454,,1.32485982369775,,1.35429372985415,39.2851988700802
5306,15,3,2734098,0.33049340929769,0,,2.10704677531464,,2.18188634686328,99.9916918995233
5307,14,3,2088658,0,1,,4.31694515248808,,4.54542515248808,179.499953305811
5308,14,3,904718,1,0.377993974115237,,3.81654800818118,,3.87581149831543,79.2821515793088
5309,2,3,1976302,0,1,,2.26365755989911,,2.35296355989911,117.498428163766
5310,11,3,853378,0.369158978856746,0.834050245801768,,2.13397316964427,,2.24214918344098,144.57034527952
5311,1,3,2550888,0,1,,1.72196646734448,,1.79366646734448,95.5635207714745
5312,11,3,553548,0.40623939819882,0.451729437440934,,2.74136998396147,,2.7755247697352,45.7008028630761
5313,12,3,2403256,0,0.526356981312617,,2.83060270763724,,2.84863517146003,48.1907611647241
5314,13,3,803731,0,0.710989580052843,,2.64701220191201,,3.00522866005087,286.526179555269
5315,2,3,804132,0,0.806028425241493,,2.34372752143048,,2.38386209480853,53.5325772546966
5316,8,3,1833493,0,1,,2.70980723815924,,2.78957223815924,211.679136250971
5317,8,3,2649300,0,0.495074111963887,,2.70400323815923,,2.91983673815923,460.455696507659
5318,12,3,849700,0.455609517160392,0.877484884119415,,1.84608341299404,,2,205.796734385969
5319,12,3,2086828,0.540412550120814,0.714453891813514,,2.37943461432791,,2.49044392542379,148.504917402861
5320,11,3,1408106,0.616689790495616,1,,3.09164328409873,,3.20014345531125,289.804537683345
5321,2,3,1687499,0.505825884077049,0.637223714288785,,0.843302867304115,,0.934451965348034,121.522182376548
5322,14,3,2088667,1,0.395349153191191,,3.88836962198793,,3.99636812368899,86.6020080130775
5323,11,3,1051580,0.122790483615739,0.360189357843504,,2.78416215736498,,2.96208382984034,237.862114878364
5324,13,3,1790519,0.637883991503283,0.342310830422822,,2,,2.19841974089912,265.119816784206
5325,4,3,446169,0.733444668851336,0.666613971630879,,1.06351977526305,,1.09118467653094,36.9409945915006
5326,12,3,481264,1,0.89675920407529,,3.27517817224473,,3.30639695004281,25.0980937144926
5327,4,3,652935,0,0.131395453647559,,4.95909988016586,,5,43.5668942471028
5328,13,3,2062429,0,0.420288013487253,,3.45371667852582,,3.65193963605489,158.970636915794
5329,2,3,1815905,0,1,,1.02942950490434,,1.32079750490434,75.065333211072
5330,11,3,1185033,1,0.264832530489761,,2.13902442186861,,2.94728444669996,646.087067702246
5331,13,3,1117167,0.110086793347078,0.0335551156752931,,1.97904945323735,,2,27.9227025514099
5332,11,3,1280541,1,0,,0.891936778242156,,0.905805778242156,18.5315386511686
5333,1,3,1254484,0.289394854454249,0,,3.97398034622542,,4.10019528167797,168.598201691432
5334,12,3,2153789,0,1,,3.17335329895692,,3.47838029895692,81.738589582119
5335,11,3,691007,0.622461859051164,0.466694191515882,,1.28198242932421,,1.35618080007797,59.562007506614
5336,14,3,768913,1,0,,2.33068803430516,,2.68300503430516,282.412789555939
5337,15,3,2705419,0.58626742432609,0.182750458203359,,1.35637455044859,,1.46573652564111,145.910957217472
5338,14,3,138065,0.0257815446610246,1,,3.0468258358489,,3.24362575757501,523.588190635738
5339,2,3,795306,0.393005563790902,0.614886061943222,,0.453635963274465,,0.632866813952444,142.993836196539
5340,9,3,135426,0,1,,2.88506851684775,,3.14510551684775,346.618985847962
5341,4,3,1889428,0,0.176129823749485,,4.18501854366852,,4.19342328272802,11.1955948686867
5342,12,3,481288,1,0.401993703720541,,3.41667917632652,,3.72220896518385,244.747099557072
5343,8,3,2488156,1,0.979469043192152,,3.79397577177828,,3.80144797244659,9.96620843450228
5344,8,3,2492664,0.266508140133893,0.0105453037546067,,2.74128514001736,,2.79810786584222,75.8020007654201
5345,11,3,1408105,0.973330761513066,0.876258298090904,,2.42910021848864,,2.45962572240884,39.9521346403752
5346,15,3,885992,1,0.192227013672391,,0.747428773727029,,1,201.534464740777
5347,12,3,1088482,0,0.812704748098199,,3.28787809914018,,3.74584047551251,122.796391944868
5348,11,3,1206501,1,0.900095044677646,,0.403954556581308,,0.498028159566452,25.177402603182
5349,11,3,749941,0.565735062760398,0.942065203307257,,3.18096111310504,,3.28301733125966,136.498006400635
5350,9,3,19803,1,0.287491323905773,,1.45975312150772,,2,1443.39817988798
5351,11,3,1116110,1,0.711479025746545,,2.93590277824216,,3.18298204235872,198.512433123337
5352,11,3,2280796,0.684062625336857,0.454659717799207,,0.604690694558637,,0.755703187547059,121.037362422376
5353,2,3,1484949,1,0.70882927838549,,2.09589479444266,,2.16385811725759,181.198618473996
5354,5,3,641964,0.85348179772512,1,,2,,2.09332506197539,74.7958410192906
5355,1,3,1149659,0.945954886406964,0.343609612961695,,2.28262476437009,,2.54260601956817,206.499233664118
5356,12,3,553546,0.653405721166614,0.312851242658083,,2.76722094188577,,2.90433634824079,110.058813961396
5357,12,3,2287545,0.661382099624676,0.765806298813152,,2.22686192125552,,2.27821659375022,137.429321310335
5358,4,3,136272,1,0,,3.18710914750399,,3.58073114750399,314.901346546237
5359,14,3,1585355,0,1,,3.14539089335887,,3.32132989335887,141.135886006822
5360,12,3,866087,0,1,,2.24704861432791,,2.37943461432791,106.452674769037
5361,2,3,1173029,0.780979839806771,1,,1,,1.13194628628665,30.3906465920429
5362,8,3,992038,1,0,,2.57578323815923,,2.58685423815923,14.8015454416093
5363,3,3,2487006,0,1,,1.58646625981521,,1.92899625981521,1188.9511289861
5364,14,3,2026977,0.0649609327349448,0.110552063340195,,2.25609233482628,,2.32690160664113,56.2485989001653
5365,11,3,2086799,0.127014502256055,0.307388813543023,,2.58243838912146,,2.66939468010117,232.756900857143
5366,11,3,2757981,0.670369840088599,1,,2.84783568311457,,2.95360213474438,84.9270048985205
5367,13,3,1994956,0.747244834516934,0.629778883193131,,2.10989629955589,,2.14013873098586,40.1054745229607
5368,1,3,163027,0,1,,3.25511446734448,,3.36938046734448,150.839379148832
5369,11,3,2683143,1,0.304987557328473,,0.935386778242156,,1,171.573341480106
5370,10,3,2500479,0.533880472460808,0,,2.15786750352729,,2.29141076326722,177.938531262447
5371,11,3,2103550,0,0.805755935836264,,2.40689722381265,,2.54277265302866,362.891037095801
5372,15,3,1368438,0.113833233064983,1,,2,,2.02645296415978,33.3096912736325
5373,4,3,135044,0.44926478411183,0.703632155792998,,4.78216453856274,,4.86546145866506,110.913199039158
5374,13,3,73920,0.813360323514461,0.557897632928883,,1.26147843866639,,1.34923677037518,116.955665179709
5375,4,3,2816587,1,0,,1.141541514188,,1.396850514188,339.656182194709
5376,7,3,588773,0.874073020805969,0.629043079745618,,3.88253706020582,,4.14061876610669,203.733453491693
5377,11,3,2447408,0,1,,2.3979281863858,,2.4021561863858,11.3008082268715
5378,1,3,916754,1,0,,2.58943219020156,,2.86391819020156,367.222969707088
5379,12,3,1624682,0.110056162938041,0.761534225181151,,1,,1.68702791714359,914.569197489942
5380,11,3,1812941,1,0.709976133763953,,1.54862925648391,,1.66659414388449,94.763718338702
5381,12,3,478646,0,0.0495622676494303,,1.18478854569332,,1.21373613154798,38.7950933270623
5382,4,3,1898546,1,0.897387912816424,,1.9471256332677,,2,42.3251863435278
5383,8,3,1406387,1,0.231650830068614,,0.158512238159235,,0.194010738159235,47.4683552382335
5384,1,3,1254483,0.412501559447885,0.642424503186117,,3.86052354469912,,3.95828057245714,130.211217052851
5385,15,3,795278,0,0.352608116551961,,1.12089398900697,,1.30126926059666,144.559607556473
5386,12,3,1254150,0.332890591765884,0.359070924930111,,2.21569829236276,,2.22943129084538,36.795084092752
5387,11,3,909277,0,0.102067465983188,,3.52855215817925,,3.56386658280224,28.3262024164482
5388,8,3,1194761,1,0,,0.0518632381592348,,0.121654238159235,93.1286946086081
5389,13,3,2501487,1,0.769106722524246,,1.04390271291611,,1.18284412799681,111.231371246765
5390,8,3,220831,1,0,,2.02141424667268,,2.16289624667268,112.62466907397
5391,13,3,1189465,0.864849917319801,0.696196869146965,,5,,5.02696205685225,35.1526772852551
5392,11,3,853335,0.653202049016119,0.298739691662629,,2.59768973079531,,2.74136998396147,192.185737096133
5393,11,3,2688182,0.168488653513199,0.494128696068171,,2.32808196480691,,2.35009555732367,58.8331812396065
5394,8,3,1459910,0.769242896169221,0.915315009797189,,2.94799218437462,,3.16278889031073,172.186969551156
5395,4,3,1189469,0.536277061273172,0.501675780772268,,4.91785089770994,,4.93976554951263,17.5188282556752
5396,3,3,2749814,0,0.559723599373447,,2.38294725035601,,2.45436798163606,95.245854011547
5397,11,3,2676598,1,0.956590371735536,,3.86304148389792,,3.87426217825024,14.9839051549892
5398,13,3,1242887,0.769229692986686,0.7451761375027,,3.56204882382952,,3.58437126897888,17.8883014723976
5399,11,3,2373255,0.584956581321587,1,,3.57143449025615,,3.71234297602772,113.155916168007
5400,13,3,2073635,0.64582866311687,1,,1,,1.00340358654745,9.08098298968643
5401,9,3,2109320,0.488600872007307,0.392163331031893,,1.5840216506583,,1.60543637813222,28.5618052465186
5402,11,3,589307,0.518938639621023,0.491101377227361,,3.25459887760821,,3.30040851686025,36.7072242487131
5403,12,3,853534,1,0.124386177308146,,3.14597848899196,,3.18831441731911,53.5259308039173
5404,10,3,136766,0.197089178069642,0.979129094579324,,1,,1.97719015727551,1302.05221529638
5405,2,3,1173040,0.893545160213853,0.498217009299813,,2,,2.10097629761907,134.608677810245
5406,15,3,1172904,1,0.982397344320287,,0.515807493324099,,0.518966870773461,2.53409785778294
5407,8,3,74077,0,1,,2.76126524459396,,2.79859624459396,49.7682461090027
5408,11,3,442142,1,0.74209002102297,,2.09716027943494,,2.22301415933624,167.527742341705
5409,6,3,135534,0.720123576927375,0.655833249176721,,1.16233750335441,,1.19359636077136,41.7469562405757
5410,14,3,2164007,0,1,,2.80452155687383,,3.02006555687383,172.699419506758
5411,13,3,795843,0.62466273495947,0.717331085886108,,3.44396397699796,,3.63038573257223,149.481891849453
5412,11,3,751197,0,1,,3.04669837874091,,3.05421537874091,24.1751989301317
5413,10,3,134777,0,0.444425981622107,,1.08160476326722,,1.10835076326722,21.409879838876
5414,3,3,134952,0.307267977063516,0.603326819881105,,2.35477217823188,,2.44742853003313,122.236758980374
5415,1,3,2505840,1,0,,2.39556246734448,,2.43749946734448,55.9543312654846
5416,11,3,2378975,0,1,,3.2934661863858,,3.4100691863858,155.715137302554
5417,13,3,2823201,0,0.164043862013918,,2.62352271291611,,2.69177775493514,91.1572549653551
5418,2,3,1188851,1,0.969259329154533,,4.68505197580791,,4.7901904497168,84.2012658047205
5419,14,3,2108891,0.0547692270387926,0.555070534853531,,2,,2.14278999566079,113.607913887713
5420,1,3,162903,1,0,,2.38578746734448,,2.53741146734448,243.046797433614
5421,15,3,926533,0.318862979728466,0.326737779827655,,1.99153612547939,,2,6.75149286196121
5422,2,3,1104001,0.688026963289908,0.773847813758468,,0.926262099406762,,0.968180521430476,55.8914740833037
5423,8,3,2506483,0,0.185836826201383,,0.336351238159235,,0.342070738159235,7.65062424222889
5424,11,3,2103542,0.140598132661606,0,,1,,1.08366277824216,67.0977358563663
5425,6,3,803885,0.714871251887569,0,,0,,0.500268331813425,394.735600842877
5426,7,3,290054,1,0,,1.77710128062925,,1.78442328062925,13.7119403173036
5427,12,3,481227,0,0.433701022905087,,3.85550234810876,,4.19459192656813,90.7368289771652
5428,4,3,1182567,0.26640500947651,0.425907401271714,,2.0671888815899,,2.13527439155638,90.9208102553564
5429,8,3,1599239,0,0.0667936387010788,,3.89873724459396,,3.90224424459396,4.67685821809687
5430,12,3,849328,0,0.395528569739681,,3.2928026771132,,3.47539923239066,146.874975099502
5431,11,3,909311,0,0.132432633816872,,3.75833609561182,,3.79777559342355,31.6062520210029
5432,11,3,2086788,1,0.57893270130729,,2.32601180436162,,2.37657651305973,67.6490278734914
5433,8,3,1362754,1,0.659816786333238,,1.93062123815923,,1.93749123815924,9.14236306981442
5434,13,3,204021,0.350076404462332,0.534993933481392,,3.12110655629808,,3.34788682504165,181.27196862195
5435,4,3,73892,0.787194393747973,0.822377071669731,,0.412885534749423,,0.415517656432783,7.00408798348127
5436,12,3,710129,1,0.902372806692713,,2.98017156796435,,3.04416541215973,85.7667444652638
5437,13,3,179470,0,0.234958372952053,,0.504700240806949,,0.572586763503986,54.3068313863275
5438,8,3,2575642,0.239081877531531,0.209097521165958,,3.36324373469749,,3.37758747118952,11.5133510619336
5439,11,3,1051590,1,0.942874908051476,,3.08425303427731,,3.0952730928902,14.7541905721641
5440,8,3,1792737,0,1,,0.413492761840765,,0.497422761840765,67.2940453349536
5441,4,3,1269825,0,1,,2.53481555646338,,2.67849555646338,381.531551904654
5442,11,3,690600,1,0.778951587738153,,3.49468239725325,,3.6943793012779,159.813091464659
5443,4,3,652934,0.286350488958023,0,,4.76767466832669,,4.87189135608199,111.047509023714
5444,13,3,671200,0.129821677399207,0.564910838699604,,1.27105593366425,,1.66974249010612,527.131733549758
5445,11,3,865323,0,0.791138066798539,,2.39945977824216,,2.56583927824216,438.60340240687
